FantasyPoints,Date,Name,Salary,Position,Home
10.2,20160122,Mejri Salah,3800,C,H
9.7,20160122,Bargnani Andrea,3500,C,H
8.9,20160122,Ezeli Festus,3800,C,H
8.4,20160122,Black Tarik,3500,C,H
7.1,20160122,O'Bryant Johnny,3500,C,A
5.6,20160122,O'Quinn Kyle,3500,C,H
3.2,20160122,Marjanovic Boban,3500,C,A
2.0,20160122,Pleiss Tibor,3500,C,A
0.0,20160122,Felicio Cristiano,3500,C,A
0.0,20160122,Mahinmi Ian,4800,C,A
0.0,20160122,Johnson Amir,4800,C,H
0.0,20160122,Whiteside Hassan,7900,C,A
0.0,20160122,Howard Dwight,8300,C,H
0.0,20160122,Plumlee Miles,3500,C,A
0.0,20160122,Sacre Robert,3500,C,H
0.0,20160122,Adams Steven,4300,C,A
0.0,20160122,Dedmon Dewayne,3500,C,H
0.0,20160122,Noah Joakim,5000,C,A
0.0,20160122,Whittington Shayne,3500,C,A
0.0,20160122,Nogueira Lucas,3500,C,H
0.0,20160122,Bonner Matt,3500,C,A
0.0,20160122,Andersen Chris,3500,C,A
4.0,20160122,Wilcox C.J.,,NA,A
45.2,20160123,Rubio Ricky,6500,PG,H
44.7,20160123,Lillard Damian,8700,PG,H
43.0,20160123,Rondo Rajon,8200,PG,H
36.1,20160123,McCollum C.J.,7700,SG,H
35.3,20160123,Holiday Jrue,6400,PG,H
35.3,20160123,Carter-Williams Michael,6500,PG,A
35.2,20160123,Goodwin Archie,3700,PG,H
34.7,20160123,Smith J.R.,4700,SG,H
34.1,20160123,Chalmers Mario,5200,PG,A
32.3,20160123,Butler Jimmy,8900,SG,A
30.7,20160123,Schroder Dennis,5000,PG,A
29.8,20160123,Harris Gary,4400,SG,H
28.9,20160123,Ellis Monta,6300,SG,A
28.8,20160123,Mudiay Emmanuel,5100,PG,H
27.6,20160123,Russell D'Angelo,5100,PG,A
27.4,20160123,Conley Mike,6600,PG,A
27.2,20160123,Douglas Toney,3500,PG,H
26.2,20160123,Bazemore Kent,5100,SG,A
25.1,20160123,Irving Kyrie,6900,PG,H
24.0,20160123,Jennings Brandon,4300,PG,A
23.8,20160123,Rose Derrick,6100,PG,A
23.5,20160123,Korver Kyle,3900,SG,A
23.2,20160123,Jackson Reggie,6900,PG,A
22.7,20160123,Williams Louis,5800,SG,A
22.3,20160123,Caldwell-Pope Kentavious,6000,SG,A
21.4,20160123,Evans Tyreke,7300,PG,H
20.2,20160123,Antetokounmpo Giannis,7600,SG,A
20.1,20160123,Cole Norris,4300,PG,H
19.9,20160123,Booker Devin,4500,SG,H
19.2,20160123,Hill George,5800,PG,A
19.0,20160123,Henderson Gerald,3500,SG,H
18.4,20160123,LaVine Zach,3800,SG,H
16.3,20160123,Martin Kevin,3500,SG,H
15.9,20160123,Collison Darren,4700,PG,H
15.7,20160123,Teague Jeff,5500,PG,A
14.7,20160123,Clarkson Jordan,5800,PG,A
14.5,20160123,Snell Tony,3500,SG,A
13.6,20160123,Lee Courtney,4000,SG,A
10.9,20160123,Foye Randy,3500,SG,H
10.9,20160123,Barton Will,6300,SG,H
10.9,20160123,Crabbe Allen,4500,SG,H
10.4,20160123,McLemore Ben,3700,SG,H
10.1,20160123,Anderson James,3500,SG,H
9.2,20160123,Young Joseph,3800,SG,A
8.9,20160123,Bryant Kobe,6100,SG,A
8.5,20160123,Brown Lorenzo,3500,PG,H
8.5,20160123,Huertas Marcelo,3500,PG,A
7.7,20160123,Dellavedova Matthew,4100,PG,H
6.8,20160123,Brooks Aaron,3500,PG,A
6.2,20160123,Belinelli Marco,3800,SG,H
6.2,20160123,Bayless Jerryd,4200,PG,A
6.1,20160123,Shumpert Iman,3700,SG,H
5.2,20160123,Hilliard Darrun,3500,SG,A
5.1,20160123,Vaughn Rashad,3500,SG,A
5.0,20160123,Kilpatrick Sean,3500,SG,H
3.7,20160123,Frazier Tim,3500,PG,H
3.5,20160123,Ennis Tyler,3500,PG,A
3.5,20160123,Connaughton Pat,3500,SG,H
3.0,20160123,Dejean-Jones Bryce,3500,SG,H
1.2,20160123,Moore E'Twaun,3600,PG,A
1.2,20160123,Williams Maurice,3900,PG,H
0.5,20160123,Hardaway Jr. Tim,3500,SG,A
0.0,20160123,Young Nick,3500,SG,A
0.0,20160123,Curry Seth,3500,SG,H
0.0,20160123,Mayo O.J.,3900,SG,A
0.0,20160123,Patterson Lamar,3500,SG,A
0.0,20160123,Stuckey Rodney,4200,SG,A
0.0,20160123,Cunningham Jared,3500,SG,H
0.0,20160123,Mack Shelvin,3500,PG,A
0.0,20160123,Hill Solomon,3500,SG,A
0.0,20160123,Nelson Jameer,5100,PG,H
0.0,20160123,Allen Tony,4400,SG,A
0.0,20160123,Miller Andre,3500,PG,H
0.0,20160123,Williams Elliot,3500,SG,A
0.0,20160123,Blake Steve,3500,PG,A
0.0,20160123,Hinrich Kirk,3500,SG,A
0.0,20160123,Knight Brandon,6500,PG,H
0.0,20160123,Price Ronnie,3700,PG,H
0.0,20160123,Gordon Eric,5000,SG,H
0.0,20160123,Adams Jordan,3500,SG,A
0.0,20160123,Holiday Justin,3500,SG,A
0.0,20160123,Meeks Jodie,3600,SG,A
0.0,20160123,Dinwiddie Spencer,3500,PG,A
0.0,20160123,Jones Tyus,3500,PG,H
60.1,20160123,James LeBron,9600,SF,H
48.0,20160123,Gasol Pau,8500,PF,A
46.9,20160123,Davis Anthony,10300,PF,H
43.2,20160123,Gallinari Danilo,6900,SF,H
42.3,20160123,George Paul,8800,SF,A
32.9,20160123,Middleton Khris,7400,SF,A
32.2,20160123,Anderson Ryan,5300,PF,H
30.2,20160123,Turner Myles,4200,PF,A
30.1,20160123,Gibson Taj,4800,PF,A
28.2,20160123,Tucker P.J.,4300,SF,H
27.7,20160123,Mirotic Nikola,4600,SF,A
27.6,20160123,Muhammad Shabazz,4000,SF,H
27.5,20160123,Wiggins Andrew,6900,SF,H
25.7,20160123,Gee Alonzo,3700,SF,H
25.4,20160123,Morris Marcus,5100,SF,A
25.3,20160123,Allen Lavoy,3500,PF,A
25.3,20160123,Ilyasova Ersan,5700,PF,A
24.7,20160123,Vonleh Noah,3500,PF,H
24.3,20160123,Scott Mike,3500,SF,A
24.1,20160123,Barnes Matt,5200,SF,A
24.1,20160123,Davis Ed,4200,PF,H
24.0,20160123,Love Kevin,7200,PF,H
23.9,20160123,Sefolosha Thabo,4200,SF,A
22.8,20160123,Randle Julius,5500,PF,A
22.5,20160123,Arthur Darrell,4200,PF,H
20.5,20160123,Parker Jabari,5100,PF,A
18.2,20160123,Bass Brandon,4200,PF,A
17.9,20160123,Green Jeff,4600,SF,A
17.3,20160123,Johnson Stanley,3800,SF,A
15.7,20160123,Randolph Zach,6100,PF,A
14.5,20160123,Casspi Omri,5500,SF,H
13.2,20160123,Carter Vince,3500,SF,A
12.9,20160123,Tolliver Anthony,3500,PF,A
12.6,20160123,Teletovic Mirza,4000,PF,H
11.3,20160123,McDermott Doug,3500,SF,A
10.9,20160123,Aminu Al-Farouq,5100,SF,H
10.7,20160123,Warren T.J.,4100,SF,H
10.1,20160123,Kelly Ryan,3500,SF,A
10.0,20160123,Green JaMychal,3500,PF,A
9.2,20160123,Brown Anthony,3500,SF,A
8.9,20160123,Hollins Ryan,3500,PF,A
8.7,20160123,Prince Tayshaun,3500,SF,H
6.9,20160123,Henson John,3800,PF,A
6.0,20160123,Thompson Tristan,4600,PF,H
5.9,20160123,Miles C.J.,4500,SF,A
3.9,20160123,Bjelica Nemanja,3500,SF,H
3.0,20160123,Copeland Chris,3500,SF,A
2.6,20160123,Robinson III Glenn,3500,SF,A
2.4,20160123,Portis Bobby,3700,PF,A
2.0,20160123,Jones James,3500,SF,H
2.0,20160123,Garnett Kevin,3500,PF,H
1.5,20160123,Weems Sonny,3500,SF,H
1.5,20160123,Miller Mike,3500,SF,H
1.2,20160123,Babbitt Luke,3500,SF,H
0.2,20160123,Harkless Maurice,3500,SF,H
0.0,20160123,Butler Caron,3500,SF,H
0.0,20160123,Bairstow Cameron,3500,PF,A
0.0,20160123,Bullock Reggie,3500,SF,A
0.0,20160123,Morris Markieff,4600,PF,H
0.0,20160123,Muscala Mike,3500,PF,A
0.0,20160123,Leuer Jon,4200,PF,H
0.0,20160123,Jefferson Cory,3500,PF,H
0.0,20160123,Acy Quincy,3500,PF,H
0.0,20160123,Payne Adreian,3500,PF,H
0.0,20160123,Faried Kenneth,6400,PF,H
0.0,20160123,Cunningham Dante,3500,PF,H
0.0,20160123,Budinger Chase,3500,SF,A
0.0,20160123,Jefferson Richard,3500,SF,H
0.0,20160123,Gay Rudy,7500,SF,H
0.0,20160123,Rudez Damjan,3500,SF,H
0.0,20160123,Peace Metta World,3500,SF,A
0.0,20160123,Alexander Cliff,3500,PF,H
0.0,20160123,Montero Luis,3500,SF,H
0.0,20160123,Moreland Eric,3500,PF,H
0.0,20160123,Dukan Duje,3500,PF,H
0.0,20160123,Inglis Damien,3500,SF,A
0.0,20160123,Martin Jarell,3500,PF,A
0.0,20160123,Millsap Paul,8900,PF,A
0.0,20160123,Dunleavy Mike,4200,SF,A
0.0,20160123,Nance Larry,4200,PF,A
0.0,20160123,Hickson J.J.,4000,PF,H
0.0,20160123,Christmas Rakeem,3500,PF,A
63.6,20160123,Cousins DeMarcus,11100,C,H
56.9,20160123,Chandler Tyson,4400,C,H
39.7,20160123,Horford Al,7500,C,A
38.2,20160123,Monroe Greg,7700,C,A
37.5,20160123,Jokic Nikola,4700,C,H
35.6,20160123,Plumlee Mason,5300,C,H
34.9,20160123,Len Alex,4400,C,H
33.6,20160123,Hill Jordan,4200,C,A
31.3,20160123,Towns Karl-Anthony,7700,C,H
28.4,20160123,Cauley-Stein Willie,4100,C,H
27.0,20160123,Baynes Aron,3700,C,A
20.9,20160123,Gasol Marc,8200,C,A
16.1,20160123,Drummond Andre,9000,C,A
16.1,20160123,Hibbert Roy,3900,C,A
15.2,20160123,Mozgov Timofey,3700,C,H
14.8,20160123,Koufos Kosta,3500,C,H
12.6,20160123,Asik Omer,3700,C,H
12.2,20160123,Dieng Gorgui,4800,C,H
11.5,20160123,Leonard Meyers,4000,C,H
9.3,20160123,Lauvergne Joffrey,3700,C,H
9.1,20160123,Splitter Tiago,3500,C,A
9.1,20160123,Ajinca Alexis,3500,C,H
7.6,20160123,O'Bryant Johnny,3500,C,A
6.5,20160123,Pekovic Nikola,3600,C,H
3.5,20160123,Kaman Chris,3500,C,H
3.2,20160123,Sacre Robert,3500,C,A
1.5,20160123,Tavares Walter,3500,C,A
1.2,20160123,Plumlee Miles,3500,C,A
0.0,20160123,Felicio Cristiano,3500,C,A
0.0,20160123,Perkins Kendrick,3500,C,H
0.0,20160123,Anthony Joel,3500,C,A
0.0,20160123,Mahinmi Ian,4800,C,A
0.0,20160123,Varejao Anderson,3500,C,H
0.0,20160123,Nurkic Jusuf,3800,C,H
0.0,20160123,Black Tarik,3500,C,A
0.0,20160123,Kaun Sasha,3500,C,H
0.0,20160123,Noah Joakim,5000,C,A
0.0,20160123,Wright Brandan,3700,C,A
0.0,20160123,Whittington Shayne,3500,C,A
42.8,20160123,Williams Derrick,,NA,A
41.7,20160123,Walker Kemba,,NA,H
36.5,20160123,Hairston P.J.,,NA,H
36.5,20160123,Lin Jeremy,,NA,H
24.5,20160123,Hawes Spencer,,NA,H
23.3,20160123,Calderon Jose,,NA,A
22.8,20160123,Porzingis Kristaps,,NA,A
20.6,20160123,Lopez Robin,,NA,A
18.8,20160123,Afflalo Arron,,NA,A
18.4,20160123,Williams Marvin,,NA,H
17.4,20160123,Vujacic Sasha,,NA,A
16.2,20160123,Anthony Carmelo,,NA,A
13.3,20160123,Galloway Langston,,NA,A
13.1,20160123,Kaminsky Frank,,NA,H
6.1,20160123,Amundson Louis,,NA,A
5.7,20160123,Seraphin Kevin,,NA,A
5.7,20160123,Roberts Brian,,NA,H
5.0,20160123,Daniels Troy,,NA,H
4.9,20160123,Hansbrough Tyler,,NA,H
2.7,20160123,Grant Jerian,,NA,A
58.0,20160124,Harden James,10000,SG,H
49.7,20160124,Westbrook Russell,10500,PG,A
46.3,20160124,Paul Chris,10000,PG,A
31.8,20160124,Ross Terrence,3800,SG,H
31.8,20160124,Lowry Kyle,8900,PG,H
31.6,20160124,Smart Marcus,5200,PG,A
30.6,20160124,Larkin Shane,3800,PG,H
28.6,20160124,Felton Raymond,4000,PG,A
27.4,20160124,Thomas Isaiah,8400,PG,A
26.4,20160124,Bradley Avery,5600,SG,A
26.0,20160124,DeRozan DeMar,8600,SG,H
24.8,20160124,Beverley Patrick,4100,PG,H
24.2,20160124,Sloan Donald,4400,PG,H
24.2,20160124,Ellington Wayne,3500,SG,H
24.0,20160124,Johnson Joe,5100,SG,H
22.4,20160124,Redick J.J.,5200,SG,A
20.9,20160124,Joseph Cory,3500,PG,H
18.7,20160124,Matthews Wes,5200,SG,A
18.0,20160124,McConnell T.J.,3800,PG,H
17.2,20160124,Smith Ishmael,7200,PG,H
17.0,20160124,Payne Cameron,3700,PG,A
16.4,20160124,Lawson Ty,3800,PG,H
13.5,20160124,Waiters Dion,4000,SG,A
12.2,20160124,Marshall Kendall,3500,PG,H
9.7,20160124,Williams Deron,6200,PG,A
9.5,20160124,Terry Jason,3500,PG,H
9.4,20160124,Stephenson Lance,3500,SG,A
9.1,20160124,Canaan Isaiah,3900,PG,H
7.5,20160124,Barea Jose,3600,PG,A
6.5,20160124,Rivers Austin,3500,PG,A
4.6,20160124,Harris Devin,3700,SG,A
3.7,20160124,Stauskas Nik,3800,SG,H
3.2,20160124,Rozier Terry,3500,PG,A
2.5,20160124,Prigioni Pablo,3700,PG,A
2.0,20160124,Crawford Jamal,4300,SG,A
1.2,20160124,Morrow Anthony,3500,SG,A
0.5,20160124,Roberson Andre,3500,SG,A
0.4,20160124,Thornton Marcus,3700,SG,H
0.0,20160124,Hunter R.J.,3500,SG,A
0.0,20160124,Jenkins John,3500,SG,A
0.0,20160124,Augustin D.J.,3500,PG,A
0.0,20160124,Brown Markel,3600,SG,H
0.0,20160124,Powell Norman,3500,SG,H
-1.0,20160124,Wright Delon,3500,PG,H
55.5,20160124,Durant Kevin,10000,SF,A
45.7,20160124,Parsons Chandler,6000,SF,A
41.6,20160124,Ariza Trevor,5100,SF,H
38.3,20160124,Young Thaddeus,6400,PF,H
34.1,20160124,Covington Robert,4900,SF,H
33.7,20160124,Sullinger Jared,5600,PF,A
29.6,20160124,Smith Josh,3900,PF,H
28.7,20160124,Brewer Corey,3700,SF,H
27.9,20160124,Crowder Jae,6600,SF,A
25.7,20160124,Patterson Patrick,3600,PF,H
25.3,20160124,Noel Nerlens,6400,PF,H
24.1,20160124,Bogdanovic Bojan,3500,SF,H
23.1,20160124,Ibaka Serge,5800,PF,A
22.3,20160124,Turner Evan,4800,SF,A
21.6,20160124,Nowitzki Dirk,7000,PF,A
19.4,20160124,Holmes Richaun,3500,PF,H
17.0,20160124,Capela Clint,4900,PF,H
15.6,20160124,Grant Jerami,4200,PF,H
15.0,20160124,Jerebko Jonas,3500,PF,A
14.5,20160124,Pierce Paul,3900,SF,A
14.3,20160124,Johnson Wesley,3900,SF,A
13.2,20160124,Reed Willie,3600,PF,H
11.4,20160124,Singler Kyle,3500,SF,A
11.3,20160124,Collison Nick,3600,PF,A
11.2,20160124,Mbah a Moute Luc,3500,SF,A
10.5,20160124,Scola Luis,4100,PF,H
8.7,20160124,Powell Dwight,3500,PF,A
8.4,20160124,Thompson Hollis,3600,SF,H
5.2,20160124,Johnson James,3500,SF,H
2.5,20160124,Jones Terrence,4700,PF,H
2.2,20160124,Karasev Sergey,3500,SF,H
2.2,20160124,Villanueva Charlie,3700,PF,A
2.2,20160124,Sampson JaKarr,3500,SF,H
1.2,20160124,Anderson Justin,3500,SF,A
0.0,20160124,Bennett Anthony,3500,PF,H
0.0,20160124,Lee David,4100,PF,A
0.0,20160124,Novak Steve,3500,SF,A
0.0,20160124,Dekker Sam,3500,SF,H
0.0,20160124,Carroll DeMarre,5400,SF,H
0.0,20160124,Motiejunas Donatas,3800,PF,H
0.0,20160124,Landry Carl,3500,PF,H
0.0,20160124,Robinson Thomas,3500,PF,H
0.0,20160124,Harrell Montrezl,3500,PF,H
0.0,20160124,McDaniels K.J.,3500,SF,H
0.0,20160124,Griffin Blake,9000,PF,A
0.0,20160124,Mickey Jordan,3500,PF,A
0.0,20160124,Hollis-Jefferson Rondae,4000,SF,H
0.0,20160124,Brand Elton,3500,PF,H
0.0,20160124,Caboclo Bruno,3500,SF,H
0.0,20160124,Evans Jeremy,3500,PF,A
0.0,20160124,McGary Mitch,3500,PF,A
0.0,20160124,Young James,3500,SF,A
51.0,20160124,Lopez Brook,8000,C,H
30.6,20160124,Jordan DeAndre,7900,C,A
30.6,20160124,Valanciunas Jonas,6400,C,H
29.9,20160124,Johnson Amir,4800,C,A
26.2,20160124,Mejri Salah,3700,C,A
21.7,20160124,Okafor Jahlil,6500,C,H
18.8,20160124,Biyombo Bismack,4200,C,H
18.0,20160124,Kanter Enes,4700,C,A
8.8,20160124,Zeller Tyler,3500,C,A
6.5,20160124,Olynyk Kelly,5100,C,A
4.2,20160124,Aldrich Cole,4400,C,A
2.0,20160124,Bargnani Andrea,3500,C,H
0.0,20160124,Adams Steven,4300,C,A
0.0,20160124,McGee JaVale,3800,C,A
0.0,20160124,Howard Dwight,8300,C,H
0.0,20160124,Pachulia Zaza,6200,C,A
0.0,20160124,Nogueira Lucas,3500,C,H
4.7,20160124,Ayres Jeff,,NA,A
2.7,20160124,Wilcox C.J.,,NA,A
62.2,20160125,Harden James,10000,SG,A
54.7,20160125,Holiday Jrue,6500,PG,H
52.9,20160125,Curry Stephen,11200,PG,H
48.8,20160125,Walker Kemba,9000,PG,A
46.0,20160125,Rondo Rajon,8300,PG,H
44.9,20160125,Wade Dwyane,6800,SG,A
41.9,20160125,Lin Jeremy,5000,PG,A
41.3,20160125,Thomas Isaiah,8400,PG,A
39.6,20160125,Jackson Reggie,6800,PG,A
37.7,20160125,Conley Mike,6600,PG,H
37.6,20160125,Barton Will,6000,SG,H
36.4,20160125,Daniels Troy,3700,SG,A
35.8,20160125,LaVine Zach,3800,SG,A
34.6,20160125,Douglas Toney,3700,PG,H
33.3,20160125,Dellavedova Matthew,3900,PG,H
32.6,20160125,Teague Jeff,5300,PG,A
31.9,20160125,Allen Tony,4400,SG,H
31.4,20160125,Hood Rodney,5500,SG,H
30.7,20160125,Smart Marcus,5200,PG,A
30.4,20160125,Rubio Ricky,6800,PG,A
29.8,20160125,Irving Kyrie,6800,PG,H
29.6,20160125,Collison Darren,4600,PG,H
29.4,20160125,Brooks Aaron,3500,PG,H
28.1,20160125,Fournier Evan,4800,SG,A
27.9,20160125,Beverley Patrick,4100,PG,A
27.5,20160125,Schroder Dennis,5200,PG,A
27.4,20160125,Wall John,10000,PG,H
24.2,20160125,Butler Jimmy,9000,SG,H
23.5,20160125,Harris Gary,4600,SG,H
23.4,20160125,Bazemore Kent,5200,SG,A
23.4,20160125,Smith J.R.,5000,SG,H
22.9,20160125,Caldwell-Pope Kentavious,5900,SG,A
21.9,20160125,Rush Brandon,3500,SG,H
20.9,20160125,Bradley Avery,5600,SG,A
20.0,20160125,Lee Courtney,3900,SG,H
19.9,20160125,Payton Elfrid,6300,PG,A
19.4,20160125,Korver Kyle,4000,SG,A
19.4,20160125,Livingston Shaun,3500,PG,H
19.3,20160125,Ginobili Manu,4700,SG,A
19.2,20160125,Mudiay Emmanuel,5200,PG,H
17.8,20160125,Oladipo Victor,6200,SG,A
17.8,20160125,Cole Norris,4300,PG,H
16.9,20160125,Sessions Ramon,4300,PG,H
16.6,20160125,Shumpert Iman,3500,SG,H
15.3,20160125,Thompson Klay,6900,SG,H
15.3,20160125,Green Danny,3800,SG,A
15.2,20160125,Thornton Marcus,3700,SG,A
14.6,20160125,Kilpatrick Sean,3500,SG,H
14.6,20160125,Green Gerald,3500,SG,A
12.8,20160125,Snell Tony,3500,SG,H
11.4,20160125,Neal Gary,3700,SG,H
11.1,20160125,Johnson Tyler,4200,PG,A
11.1,20160125,Simmons Jonathon,3500,SG,A
10.4,20160125,Evans Tyreke,7100,PG,H
10.2,20160125,Jennings Brandon,4400,PG,A
9.9,20160125,Napier Shabazz,3500,PG,A
9.7,20160125,Parker Tony,5800,PG,A
9.4,20160125,Hardaway Jr. Tim,3500,SG,A
9.0,20160125,Roberts Brian,3500,PG,A
9.0,20160125,Burke Trey,4900,PG,H
8.3,20160125,Temple Garrett,4800,SG,H
8.2,20160125,McLemore Ben,3600,SG,H
7.9,20160125,Udrih Beno,3800,PG,A
7.2,20160125,Eddie Jarell,3500,SG,H
6.7,20160125,Belinelli Marco,3600,SG,H
5.9,20160125,Barbosa Leandro,3600,SG,H
5.7,20160125,Beal Bradley,6700,SG,H
5.5,20160125,Rose Derrick,6200,PG,H
5.4,20160125,Rozier Terry,3500,PG,A
5.4,20160125,Johnson Chris,3500,SG,H
5.2,20160125,Chalmers Mario,5400,PG,H
4.8,20160125,Dejean-Jones Bryce,3500,SG,H
4.3,20160125,Foye Randy,3500,SG,H
4.0,20160125,Lawson Ty,3800,PG,A
3.0,20160125,Williams Maurice,3600,PG,H
3.0,20160125,Mills Patty,3600,PG,A
2.7,20160125,McCallum Ray,3500,PG,A
2.0,20160125,Patterson Lamar,3500,SG,A
1.5,20160125,Mack Shelvin,3500,PG,A
1.5,20160125,Anderson James,3500,SG,H
0.7,20160125,Clark Ian,3500,SG,H
0.0,20160125,Harrison Aaron,3500,PG,A
0.0,20160125,Curry Seth,3500,SG,H
0.0,20160125,Cunningham Jared,3500,SG,H
0.0,20160125,Lamb Jeremy,4200,SG,A
0.0,20160125,Blake Steve,3500,PG,A
0.0,20160125,Hinrich Kirk,3500,SG,H
0.0,20160125,Jones Tyus,3500,PG,A
0.0,20160125,Hilliard Darrun,3500,SG,A
0.0,20160125,Martin Kevin,3500,SG,A
0.0,20160125,Moore E'Twaun,3500,PG,H
0.0,20160125,Dragic Goran,5500,PG,A
0.0,20160125,Miller Andre,3500,PG,A
0.0,20160125,Terry Jason,3500,PG,A
0.0,20160125,Dinwiddie Spencer,3500,PG,A
0.0,20160125,Marble Devyn,3500,SG,A
0.0,20160125,Gordon Eric,5000,SG,H
0.0,20160125,Adams Jordan,3500,SG,H
0.0,20160125,Nelson Jameer,5100,PG,H
0.0,20160125,Holiday Justin,3500,SG,A
0.0,20160125,Meeks Jodie,3600,SG,A
0.0,20160125,Hunter R.J.,3500,SG,A
0.0,20160125,Watson C.J.,3600,PG,A
0.0,20160125,Anderson Alan,3500,SG,H
-1.0,20160125,Neto Raul,3500,PG,H
46.5,20160125,Ariza Trevor,5100,SF,A
45.1,20160125,Green Jeff,4600,SF,H
44.4,20160125,Gasol Pau,8600,PF,H
42.3,20160125,James LeBron,9900,SF,H
41.3,20160125,Millsap Paul,8900,PF,A
36.4,20160125,Thompson Tristan,4300,PF,H
34.8,20160125,Green Draymond,9400,PF,H
34.5,20160125,Hayward Gordon,8200,SF,H
34.5,20160125,Williams Marvin,5100,PF,A
33.8,20160125,Anderson Ryan,5500,PF,H
33.3,20160125,Gay Rudy,7500,SF,H
33.1,20160125,Randolph Zach,5900,PF,H
32.9,20160125,Bosh Chris,7600,PF,A
29.6,20160125,Mirotic Nikola,4600,SF,H
29.5,20160125,Turner Evan,4800,SF,A
27.8,20160125,Winslow Justise,3800,SF,A
26.7,20160125,Wiggins Andrew,6900,SF,A
26.0,20160125,Stoudemire Amare,3500,PF,A
26.0,20160125,Leonard Kawhi,7600,SF,A
25.6,20160125,Ilyasova Ersan,5700,PF,A
25.4,20160125,Speights Marreese,3500,PF,H
24.2,20160125,Porter Otto,5900,SF,H
24.2,20160125,Love Kevin,7100,PF,H
24.1,20160125,Casspi Omri,5300,SF,H
23.3,20160125,Harris Tobias,6000,SF,A
22.5,20160125,Gee Alonzo,3900,SF,H
21.1,20160125,Kaminsky Frank,4400,PF,A
20.8,20160125,Gordon Aaron,4300,PF,A
20.3,20160125,Ingles Joe,3500,SF,H
20.1,20160125,Muhammad Shabazz,4200,SF,A
19.5,20160125,Favors Derrick,7700,PF,H
19.0,20160125,Hilario Nene,4400,PF,H
18.6,20160125,Gallinari Danilo,7100,SF,H
18.5,20160125,West David,4500,PF,A
18.5,20160125,Iguodala Andre,4400,SF,H
18.2,20160125,Tolliver Anthony,3500,PF,A
17.9,20160125,Dudley Jared,4400,PF,H
17.8,20160125,Anderson Kyle,3500,SF,A
17.7,20160125,Davis Anthony,10300,PF,H
17.5,20160125,Crowder Jae,6600,SF,A
17.0,20160125,Sefolosha Thabo,4300,SF,A
16.8,20160125,Deng Luol,4400,SF,A
16.1,20160125,Smith Jason,3500,PF,A
16.0,20160125,Capela Clint,4900,PF,A
15.7,20160125,Sullinger Jared,5600,PF,A
14.8,20160125,Morris Marcus,5200,SF,A
14.6,20160125,Cunningham Dante,3500,PF,H
13.8,20160125,Smith Josh,3900,PF,A
13.4,20160125,Johnson Stanley,3800,SF,A
12.5,20160125,Faried Kenneth,6400,PF,H
12.4,20160125,Gibson Taj,5000,PF,H
12.3,20160125,Prince Tayshaun,3500,SF,A
11.9,20160125,Butler Rasual,3500,SF,A
11.4,20160125,Hairston P.J.,3500,SF,A
11.4,20160125,Scott Mike,3700,SF,A
11.1,20160125,Aldridge LaMarcus,6900,PF,A
11.0,20160125,Barnes Matt,5200,SF,H
10.3,20160125,Brewer Corey,3700,SF,A
10.1,20160125,McDermott Doug,3500,SF,H
9.4,20160125,Frye Channing,3500,PF,A
9.2,20160125,Hansbrough Tyler,3500,PF,A
8.9,20160125,Thompson Jason,3500,PF,H
8.8,20160125,Booker Trevor,4200,PF,H
8.6,20160125,Hezonja Mario,3500,SF,A
7.6,20160125,Hollins Ryan,3500,PF,H
7.2,20160125,Jones Terrence,4700,PF,A
6.7,20160125,Jerebko Jonas,3500,PF,A
6.5,20160125,Bjelica Nemanja,3500,SF,A
6.2,20160125,Barnes Harrison,4800,SF,H
5.9,20160125,Arthur Darrell,4300,PF,H
5.4,20160125,Oubre Kelly,3500,SF,H
5.0,20160125,Young James,3500,SF,A
4.6,20160125,Lyles Trey,4200,PF,H
4.5,20160125,Diaw Boris,3900,PF,A
4.4,20160125,Portis Bobby,3500,PF,H
3.9,20160125,Miller Mike,3500,SF,H
2.7,20160125,Haslem Udonis,3500,PF,A
1.2,20160125,Carter Vince,3500,SF,H
1.2,20160125,Muscala Mike,3500,PF,A
0.0,20160125,Babbitt Luke,3500,SF,H
0.0,20160125,Gooden Drew,3600,PF,H
0.0,20160125,Zeller Cody,4600,PF,A
0.0,20160125,Rudez Damjan,3500,SF,A
0.0,20160125,Butler Caron,3500,SF,H
0.0,20160125,Bullock Reggie,3500,SF,A
0.0,20160125,Batum Nicolas,6500,SF,A
0.0,20160125,Acy Quincy,3500,PF,H
0.0,20160125,Dekker Sam,3500,SF,A
0.0,20160125,Jefferson Richard,3500,SF,H
0.0,20160125,Hickson J.J.,4000,PF,H
0.0,20160125,Jones James,3500,SF,H
0.0,20160125,Bairstow Cameron,3500,PF,H
0.0,20160125,Motiejunas Donatas,3800,PF,A
0.0,20160125,Nicholson Andrew,3500,PF,A
0.0,20160125,Lee David,4100,PF,A
0.0,20160125,Green JaMychal,3500,PF,H
0.0,20160125,Stokes Jarnell,3500,PF,A
0.0,20160125,O'Brien J.J.,3500,SF,H
0.0,20160125,McRoberts Josh,3500,PF,A
0.0,20160125,Ennis James,3500,SF,H
0.0,20160125,Martin Jarell,3500,PF,H
0.0,20160125,McDaniels K.J.,3500,SF,A
0.0,20160125,Dunleavy Mike,4200,SF,H
0.0,20160125,Mickey Jordan,3500,PF,A
0.0,20160125,Garnett Kevin,3500,PF,A
